0	positive	bipolar-disorder	in 2008 my dad and three of my sisters  died on a car crash 
0	positive	bipolar-disorder	In bed all the time because of my disease. . I can't get away. And I would have nowhere to go anyway. This world has become so horrible. Everyone suing for everything. People lying. And ruining medical help I need because no dr wants to get sued. So thank you to all the druggies, and liars who ruin it for honest people.
0	positive	bipolar-disorder	Indeed! but Jesus keeps me tame
0	positive	bipolar-disorder	I need someone to hold me accountable for goals I set for myself. Crack the whip!
1	positive	bipolar-disorder	I need to make an experience with a girl
0	positive	bipolar-disorder	I really do not many believe it or see it but my ex told me he knew when it was going to be trouble because I'd give this devious face. I don't know if my bf now sees it but I can sometimes feel myself making the face
1	positive	bipolar-disorder	I really wanna b happy but my b/f is suffering pyschosis this is really hard to deal with but im trying my best i cant stop getting angry with him finding it very hard to keep my patience.. His not so bad where his hallucinating but is paranoid..
1	positive	bipolar-disorder	I really want to put a bullet in my head half the time and when I don't want to shoot myself, I want to burn everything down. Sometimes I get moments of happiness but most of the time I just want to tear my eyes out.
0	positive	bipolar-disorder	I seem to be coming to the conclusion that my boyfriend with BPD & Bipolar just doesn't want to go out in public with me!  I get it, you feel safer with other people or you trust other people but what about how I feel, how your making me feel low and questioning myself all the time! I can honestly put my hand on my heart and say that if a friend came through the door now and said "sun-bed" my partner would be out the door with them and waving me goodbye!
0	positive	bipolar-disorder	I sometimes dream about killing people. Not random strangers, someone I hate, a crime of passion maybe. I feel like I'm getting eaten from the darkness within myself. It's scary, but I love it.
1	positive	bipolar-disorder	I start ECT in two days and I'm worried about memory loss, and also about being stuck at home without being able to drive on treatment days for two weeks to a month. I hate being at home alone by myself. Anyone have advice or dealt with these issues?
1	positive	bipolar-disorder	I start my ECT tomorrow.  Nervous but hopeful.  Any words of wisdom?
0	positive	bipolar-disorder	It's evil. I don't like it. Thank god I have a conscience.
0	positive	bipolar-disorder	It's getting to the point that I can't tell the difference in my dark side and myself.
0	positive	bipolar-disorder	It's good to be a little twisted. (:
0	positive	bipolar-disorder	Its new years eve and im crying why ive just been beaten with a broom by my husband simply for asking to spend new years with me and the kids as he went drinking on xmay , he beats me and walks off , he does not care for me and I cant leave cos the kids but I cannot do this anymore every second day I am physically abused and im beaten up as if hes beaten a man not hisnwife , I am so depressed my head hearts due to the blows iventaken over the years , im so sad  
0	positive	bipolar-disorder	It's the side the sun isn't shining on (:
0	positive	bipolar-disorder	I've been diagnosed Bipolar just recently.  
1	positive	bipolar-disorder	I've been going through this for too long, and I still don't fully understand or know what's happening. It's a game to them. Lets do this, that, mess with her head even though somethings wrong with her. Try to figure it out. Oh well if wee talked to her and pretended to be okay with her for ten yeas while we ALL already knew we'd get our points across. I don't care if they hate me, but why not just leave me alone? Why must they do what they did to me? I can't wait until I just crash. 
0	positive	bipolar-disorder	I've first been diagnosed depression, now bi-polar Disorder. So I said, I feel better again, I said I am fine. Because I am so afraid of needing a treatment at that psychiatry again. Of course I am not fine, but I am so afraid. I'd rather die than being there again.
0	positive	bipolar-disorder	I want to force the Postal Service to fix themselves!  THE END!
0	positive	bipolar-disorder	I was always a sad kid. This is not the first time I've been hospitalized. 
0	positive	bipolar-disorder	I was diagnosed with p.t.s.d oh say around 5 years ago.
0	positive	bipolar-disorder	I will miss you my friends. I will miss you All always! "Thank you" x  I hope they feel me as I send this into cyper-space.. *
0	positive	bipolar-disorder	Jan. 19. Owning Our Power.   From The Language of Letting Go by Melody Beattie 1990, Hazelden Foundation. 
0	positive	bipolar-disorder	Just about ready to cut him loose. I won't go into details bc I will probably change my mind before I even approach the issue with him. I want to let go. I don't want to let go. Just had to get it off my chest.
1	positive	bipolar-disorder	Just became singleoh myI'm crying. It was a big mess. Idk how to feel. Will someone talk to me ):
0	positive	bipolar-disorder	Just by looking at me, you would assume I can never get angry at anyone and I love everyone Oh boy you are so wrong
0	positive	bipolar-disorder	Me and my ex we were like the only two against the world and now it's just me. I need to renew myself..
0	positive	bipolar-disorder	Midi-Chlorians made me do it
0	positive	bipolar-disorder	My Dark Side - How To Know Thyself
0	positive	bipolar-disorder	My killing fields arent   JR
0	positive	bipolar-disorder	My medication isn't working lately, and I can't stop thinking about suicide. I don't want to do it so I suppress the thoughts as best I can but the thoughts come back to haunt me. The voice in my head tell me I'm not good enough to live and I'm a disappointment to everyone I know and love. I feel like I'm going to be pushed off of the edge eventually. I'm a good person and I know that. But the voice makes me feel differently. I couldn't do that to me family. I couldn't let them be sad for the rest of their lives if I died. I'm my mom's world and she's fought for me since the day I was born. I can't let her down as much as I feel I should.
0	positive	bipolar-disorder	Need a sponsor to help me in my university studies,infact,finding tuition fees is a big problem to me.so,I beg u who are responsible to help me.if u do it to me all blessings to you.
0	positive	bipolar-disorder	New year, new beginnings. Wishing all EP members a happy. healthy 2014. May you be well and happy and free from fear. Love, peace, comfort and ease to all in need.
1	positive	bipolar-disorder	Omfg I am so mad right now. This girl wanna go talk behind my back. I wanna say something but I'm scared I'm gonna say cuss words   Any advice!!??
0	positive	bipolar-disorder	People think i'm innocent and all but they don't know about my dark side.
0	positive	bipolar-disorder	Please do not come near me ever againIt hurts me, this need you have to inflict pain JR
0	positive	bipolar-disorder	sad. so sad. About to just stop trying to be happy
0	positive	bipolar-disorder	Scared and feeling alone, dont know anyone else with bipolar. I hate this! 
0	positive	bipolar-disorder	she beautiful baby girl died 17 days ago her name was skylar i was in denial she didnt die no in my head it wasnt possible it just wasnt how could she be gone how but today its hit home when we picked a funeral day for her to be cremated :'( my scars from the C section werent anough eveidence of her lose for me shes ment to be inside me im menyt to be havily pregant with her with my baby!!!!! my beautiful baby she never even saw the light of day she had had heart failure inside my womb :'( a childless mother :'(
0	positive	bipolar-disorder	Sigur Ros By Adam Amor author of '300 Girls: A True Love Story'
0	positive	bipolar-disorder	Something something something Dark side Something something something Complete
0	positive	bipolar-disorder	Stalin-  "Death solves all problems. No man no problem."  This in every aspect is true. That's what should happen. I don't mean to one man but to every man. If there are no more people on the planet then there will be no more suffering or pain. No one would be in control and no one wouldn't be in control. So it would be complete and total peace.
0	positive	bipolar-disorder	That day, I felt like I was born again. If that doesn't satisfy your questions, nothing will.
0	positive	bipolar-disorder	The Beautiful People And Suicide! 
1	positive	bipolar-disorder	The darkness cannot hide  Time for you to sing one last and final song
0	positive	bipolar-disorder	"there is an idea of a Patrick Bateman, some kind of abstraction, but there is no real me, only an entity, something illusory, and though I can hide my cold gaze and you can shake my hand and feel flesh gripping yours and maybe you can even sense our lifestyles are probably comparable: I simply am not there." American psycho I feel like this sometimes
0	positive	bipolar-disorder	There is nothing common about common sense.
0	positive	bipolar-disorder	The side I so long to keep  --I love myself, and all my sides.
0	positive	bipolar-disorder	To a friend's life cut too short: 
1	positive	bipolar-disorder	Today my mother left my dad.  I would give anything to have her back.
0	positive	bipolar-disorder	To my beautiful baby cousins 
0	positive	bipolar-disorder	{Toy to Break}  (after me anonymously ranting on the phone to his Boss for hours about a fakeburglary from him Tehe!) He loses his job, I change my number, draw as much of his savings out from his credit card as I can, move into my new Condo, buy some new jewlery, I block him from every single Social Network site I have an account with, he never hears or see's me again Hahahahaha! .
0	positive	bipolar-disorder	Underneath every thought and wish, dream or hope, I know everything can die. Everything will. Everything will disappear, some day. This knowledge is strength, and sometimes weakness. All the ways I fear to grow. All the ways I dare be bold. So many recommendations, all for the sake of tomorrows' tomorrows. The promise, inevitably broken. One day I realized planning for tomorrow's mathematically sound: You're bound to be right till just one day. You can't go wrong. I guess I'm not always logical. 
0	positive	bipolar-disorder	what am i inside i feel dark growing up i was sweet kind but inside im a demon i smile and help people i care for people but inside i want to kill them i want the world to die i dream about the world ending i love this idea but it scares me when i  watch movies of killing i smile i love the tast of blood i cut my self to feel the pain i love and to tast my sweet blood i cant cry i want to die and stop this pain and darkness plz help me what am i cuz i cant be human i say this cuz i see things monsters dark things walking i feel things i make things happen am i crazy 
0	positive	bipolar-disorder	What am I? Well I have many faces I'm depressed, I'm angry, I'm happy at times, I'm destructive, I'm implusive, I'm scared, At times fearless,I'm lonely but I want to be alone, I was a drinker now I'm a smoker, I'm a dreamer,I'm a lover, I'm a fighter, I'm antisocial, I'm the life of the party, I'm invisible, I'm smart, I'm dumb, Always live for the moment, I'm a writer, I'm a actor, I'm borderline, I'm me 
1	positive	bipolar-disorder	What do I need to do about always getting accused of crap?
1	positive	bipolar-disorder	When I get angry I cry, I rarely do this. Cause I hate being violent and it leads me to hurting others. I'm rude, because I don't like people.
0	positive	bipolar-disorder	When I'm angry I can not control myself, it could harts the others
0	positive	bipolar-disorder	when i was done she told me that i make good storys id actually felt happy she also told me that i should become a writer i smiled a real smile for the first for 2 weeks i saw her and told storys to her  but my aunt died no tears came id had no emotions for her the funeral came and went i still went to see nia but the nurses said the blood donation use for her surgery was mix up it had aids thy had no medicine no treatment for her right around the time i left to go back home she died the the one person id love and had emotions for was gone i ask why do i believen god after all of that i ask why the one thing i cared bout just left but god please take care of the one i love but il never but will i ever find something that make me feel like i belong 
2	positive	bipolar-disorder	When you do things in the right time, in the right season and with the right purpose  God will surely bless you!
0	positive	bipolar-disorder	When you see them push you to the curve, Try to do the right thing.
0	positive	bipolar-disorder	Why do we settle and stay in these Toxic relationships when we arent happy at all?
0	positive	bipolar-disorder	Why is life the way it is? Why must you be stomped repeatedly into the ground before finally being able to fly with your angel, the one you love? But he may not come, I may pass him by I don't know the future so I can't say what is coming However pain is in my future and your future as it is part of life Some pain is worse than others though The pain that I know awaits me
0	positive	bipolar-disorder	Yeah I have a dark side that most people don't see. I'm usually a very sweet caring person but people don't know that I really love to be that scary, dark, place full of secrets.
1	positive	bipolar-disorder	You don't even know man! Haha
3	positive	bipolar-disorder	You don't know.   You don't know, you don't know, You. Don't. Know.
1	positive	emotional-health	Acting happy-I act happy but I may not be.I have often been hurt by people I know.The greatest vices in us are greed,selfishness ,etc. but I think when you hurt people it is the greatest vice.You hurt a person's feelings from which he or she may never recover.What we often forget is that hurting others hurt us too.We waste our valuable time in thinking of ways to hurt others but our focus shifts from what is important to us.
1	positive	emotional-health	After all the times of being sweet and nice and still getting played, I feel like I'm never good enough
0	positive	emotional-health	A lot of people don't believe I could be evil but I can't escape that I must be. A vampire is always evil. 
4	positive	emotional-health	And I don't care. Nice isn't effective.  Nice doesn't get the job done.  Nice doesn't pay the bills.  Nice doesn't protect me from more pain.
2	positive	emotional-health	And I hate it but I can't help it 
3	positive	emotional-health	And I hate it. I don't like the way I handle myself or other people when I am angry. I wind up making things much worse for everyone more often than not.
4	positive	emotional-health	And i still do sin but not intentionally. Im not perfect. I have sinned before that i did not use my brain. I let my heart to be fooled. And yes i feel so regret and most of the time my conscience bothering me. I feel im not deserving anymore, i cant serve God because in dirty. Im so emotional. Oh how i wish i can bring back the time.
1	positive	emotional-health	Apparently my boyfriend is mad at me, usually I'm really upset and end up apologizing for no reason but now, I just don't care today.
1	positive	emotional-health	As a 19 year-old male, I feel inferior and weak because I am often depressed. I feel like in every aspect of my life from my relationship, to my job, to my financial status that everything is going wrong. I don't know how to cope with any of these feelings. I find myself up all night falling into deep depression.
0	positive	emotional-health	Because in town and large crowds if I get pushed or stuck in the middle of stupid people and a lot of yelling and crap I just. Feel like hitting everyone in the head with a hammer lol, I feel like either sitting and crying or start killing people, and I can't handle when I'm in the middle of a circle with people jumping and hitting me, ugh
0	positive	emotional-health	Best .. night .. ever , he already made my year start off good  &lt;3 2014 &lt;3
0	positive	emotional-health	booo hoo hoooo hoo booo hooo hoo ZZZzzzzzzz
0	positive	emotional-health	But i do understand. :D i'll just stick to not overwhelming people with my presence. Over and out. 
0	positive	emotional-health	But today it is going to be 43c (109f) and that is a little too warm for me, I can feel my skin sizzling already.
2	positive	emotional-health	Can't stop crying today  I do t know why after all he did to me I still feel down as I need to see this breakup as gift
0	positive	emotional-health	Communication is basic to our existence. Without it, people are truly isolated; they cannot be happy or healthy.
0	positive	emotional-health	Cuz everyone else is taken
0	positive	emotional-health	Dear motivation, please possess me and take over my life. 
0	positive	emotional-health	Dear Nail Ball Makers Ellen and Katie
0	positive	emotional-health	Deep Thinking On Life and Death.
0	positive	emotional-health	Does it every scare you to think how many people around you are hurting and you can  do nothing to help them?
0	positive	emotional-health	Do not. Test me with this. Just don't 
0	positive	emotional-health	Don't ever call my name, Don't you dare follow me.
2	positive	emotional-health	Don't fear anything of mankind, it can kill you one time, but god can kill you a thousand times.
0	positive	emotional-health	Emotions are so overrated by underestimations. People are afraid to create bonds because we fear what is to happen. We shouldn't let our fears dictate our actions. For once, I wish someone would approach me with the intentions of staying for more than a month. Lay with me, let us speak like young children. Ramble on to me until you're comfortable to speak sincere thoughts We can be each other's safety. If you feel overwhelmed press your heart against mine and let us stabilize ourselves on securities. I only wish to discover you in the near future.  Xo My Anonymous Lover
1	positive	emotional-health	Ever! I wanna stay curled up under these blankies and just rot here!
0	positive	emotional-health	Every day I carry so much pain with me. I hide it, because some people abuse the knowledge. They will pour salt in the wounds that cause me pain. Sigh
1	positive	emotional-health	Every day  Isn't enough. More and more I am falling apart.  And every day is another new struggle
0	positive	emotional-health	Every night for the past week . Life doe.
0	positive	emotional-health	Everyone one has scars and stories they will never tell..
1	positive	emotional-health	Every single night I can't hold back the tears that I was holding back throughout the painful day. I don't know why I have to go through all of this. So I just cry and cry with no one that cares
1	positive	emotional-health	Exactly! then I would have never given my friend a chance in love then I would not have to know what despair was
1	positive	emotional-health	Feeling like I can't go one another minute without my man but forced to anyways paralyzing.
1	positive	emotional-health	For when words simply won't suffice 
0	positive	emotional-health	Gosh that just really hurt.  That should of been me..
0	positive	emotional-health	Grinding mills for sale in zimbabwe 
2	positive	emotional-health	Haven't felt wanted or needed in a long time I never get asked to hang out with anyone. I never feel loved and always feel alone.
0	positive	emotional-health	Hello fellow friends,please stay warm and safe. 1 degree here in ohio!
1	positive	emotional-health	Hey guys! Please comment ,, I need your advises .
5	positive	emotional-health	How is a movie capable of completely destroying my mood. Its like i'm so complex i can relate to every character in every movie so their pain becomes my pain. It makes me feel worthless like i don't deserve love and the love i give isn't strong enough. How can a movie make me feel like that. How do i make it stop? Right now i feel like scum and everything i try to do to help just makes me feel worse. I hate feeling like this but i don't know how to make it stop. I feel empty and incredibly sad. I can tell i will probably have a breakdown soon and i don't know if i can handle a breakdown. All i know is that my mood needs to change before wednesday because this mood will terrify my fianc if she sees me like this.
1	positive	emotional-health	I already miss being taken lolol :/
2	positive	emotional-health	I always say i'm okay, i'm fine. But in reality, i'm not okay or fine!!! But some people, can't see that and are just like : "oh okay", even my family, can't see that i need them. And i dont know what to do anymore!!!! I feel like nobody cares, like if i disappeared, nobody would notice that i was gone!!! :''-(
1	positive	emotional-health	I am 35, and getting messages from boys that are as old as my oldest daughter who is 18.  Maybe I'm just being overly sensitive. Who doesn't want to be mistaken for someone younger?! I must be insane to be bothered by it!
0	positive	emotional-health	I am 71 and looking for some one to talk with
1	positive	emotional-health	I am afraid I am gonna plunge into another depression I feel really alone tonight. I feel hopeless for the first time in a long time. It makes me feel like she will stop caring eventually. I try not to be needy, but she has changed and I feel her withdrawing. It breaks my heart. I feel so alone tonight.
2	positive	emotional-health	I am a junior in college. Ive always been an average/above average student. I do my work, study for exams, join clubseverything that im "supposed" to do. The thing is, I always feel like im not as good as everyone else. Whenever I do something good, I always attribute my success to luck. Even when I earned my full ride to college, I assumed I just got lucky.  I always feel like if I did it, then everyone else can do it too, and even do it better than me. I dont know why I think like this. I hate it. I wish I knew how to make myself feel worthy of achieving success because of my hard work rather than just feel like I got lucky. 
1	positive	emotional-health	I am an older gent with my share of experiences and understandingTry me.
0	positive	emotional-health	I am a teacher, so caring more about others than they do for me comes with the territory.  However, sometimes it gets super depressing.  It takes so much out of me, and others don't seem to care.  It's like they expect me to do and do and do for them, and that no effort or care is required by them in return.  I don't know any other way to be.
3	positive	emotional-health	I am being dead serious right now, I hate when people say "I'm sad, but I hide it with a smile". I know a lot of people actually suffer and try to hide it, but some people flaunt that line like it makes them special. The one's who are truly hiding behind a smile say nothing. They sit quietly as the pain they feel gets worse and worse. I don't want to hear that you're strong because you hide your sadness, no you are strong if you can confront your sadness. I feel sorry for the one's who truly hide behind a smile, because before anyone notices what's wrong they are to far gone. So for the boys and girls who are truly hiding I hope one day you find someone to open up to, for the one's flaunting this; if you feel like you need to hide then talk to someone. Don't tell people your hiding and not seek help.
0	positive	emotional-health	I am empty like a jar. I rather be transparent.
4	positive	emotional-health	I am extremely socially awkward ..and I hate it . I can't be open with anybody I don't feel comfortable with a lot of people that I don't know , I still don't feel that comfortable with some of my closest friends .
0	positive	emotional-health	I am litterally always blushing.  I hate it. I've always hated it. I will always hate it.
0	positive	emotional-health	I am new here, and do not know much about this site. I'd welcome some help with someone with a bit more knowledge. Please feel free to message me. Thanks.
1	positive	emotional-health	I am the shadow in the dark I am the introverted
0	positive	emotional-health	I am unhappy. I don't want to be unhappy, but I am.
3	positive	emotional-health	I can't believe I actually got here by trying to google "search for someone ready to care", whatever that means, and then "I want someone to care about me" because yes, at that moment I was so desperate for this that I wished I could stumble upon some place online where you just browse through people who are sitting there willing to care if you need it  *sigh* I don't even know what to say about the whole mess I'm in.I just know I still stupidly always wait for someone magical to step right up into my life and actually care forrealand then just save me out of all of this. I promise I'm ready to do just the same back, I'm ready to do so much for someone who's actually sweet and caring enoughI do it for so many people who don't really deserve it, why wouldn't I do it for someone that it'd be worth it for :/
2	positive	emotional-health	I can't believe that it's been less than 3 months and my father has already found a new wife. I'm still in mourning and I really don't know what to do
1	positive	emotional-health	I can't call you the thought of being with you is TERRIFYING to me.Maybe someday.
0	positive	emotional-health	I can't change a lot of stuff in my life, I'm trying to accept everything but it sometimes gets hard.
4	positive	emotional-health	I can't hold it in any longer so I just quit I don't have a care anymore all my dreams are crushed I never see light of a great future.
1	positive	emotional-health	I can't keep this charade up any longer.
1	positive	emotional-health	I can't maintain eye contact whenever I'm being praised, complimented or congratulated. I always either look at the ground or my eyes dart everywhere. I don't know why it's so awkward for me.
1	positive	emotional-health	I can't sleep stll!  But  I don't want to take any pills. I am tired!!
1	positive	emotional-health	I cant stop crying lately.. I need to pull myself together, my lift'll be here soon!
1	positive	emotional-health	I care more about others than myself.  I won't quit my job because then my team would be disappointed, even though I don't like my job and there isn't much opportunity available.  It doesn't make sense to stay.
2	positive	emotional-health	I constantly feel unloved and worthless, people will tell me they love me and that I mean a lot to them or something like that and I just have a really hard time believing them, I wish nobody would love me because I don't love myself.
0	positive	emotional-health	I could sell the rights to an author to write my life story and make millions. People would be surprised, appalled, horrified, proud, sympathetic, and probably couldn't put the book down. It's been a long road but I see the light at the end of the tunnel.
0	positive	emotional-health	Idk why but I hate showing my emotions but if you make me mad I won't hide it I will punch you in the face andele un putazo xD
0	positive	emotional-health	I do all my thinking while at night lol it kinda bugs me cause then I can't sleep Lol I also do a lot in the rub and next thing I know my waters cold lol
0	positive	emotional-health	I do believe that my struggles have made me a stronger person but I also feel like I'm more mentally unstable due to those experiences.
